C1.0,C1.5,C2.0,C2.5,C3.0,C3.5,C4.0,C4.5,C5.0,C5.5,C6.0,N1.0,N1.5,N2.0,N2.5,N3.0,N3.5,N4.0,N4.5,N5.0,N5.5,N6.0,OW1.0,OW1.5,OW2.0,OW2.5,OW3.0,OW3.5,OW4.0,OW4.5,OW5.0,OW5.5,OW6.0,OCoor1.0,OCoor1.5,OCoor2.0,OCoor2.5,OCoor3.0,OCoor3.5,OCoor4.0,OCoor4.5,OCoor5.0,OCoor5.5,OCoor6.0,O1.0,O1.5,O2.0,O2.5,O3.0,O3.5,O4.0,O4.5,O5.0,O5.5,O6.0,H1.0,H1.5,H2.0,H2.5,H3.0,H3.5,H4.0,H4.5,H5.0,H5.5,H6.0,C:C,C:N,C:OW,C:OCoor,C:O,C:H,N:C,N:N,N:OW,N:OCoor,N:O,N:H,OW:C,OW:N,OW:OW,OW:OCoor,OW:O,OW:H,OCoor:C,OCoor:N,OCoor:OW,OCoor:OCoor,OCoor:O,OCoor:H,O:C,O:N,O:OW,O:OCoor,O:O,O:H,H:C,H:N,H:OW,H:OCoor,H:O,H:H,Cachg
0.000000,0.000000,0.000000,0.000000,0.000000,0.034638,0.220967,0.588423,1.106081,1.932621,3.131163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011914,0.142830,0.501699,1.012469,0.000000,0.000000,0.000000,0.000000,0.016819,0.108577,0.221551,0.328243,0.420992,0.499188,0.564441,0.000000,0.000000,0.000000,0.000000,0.247717,0.902126,1.613045,2.306319,2.968427,3.565148,4.086521,0.000000,0.000000,0.000000,0.000000,0.220430,0.773674,1.368736,1.955407,2.532158,3.092528,3.634709,0.000000,0.000000,0.000000,0.000000,0.000000,0.006938,0.161702,0.609822,1.391835,2.482034,3.963497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006573,0.006064,0.000000,0.000000,0.000000,0.006573,0.073006,0.064118,0.000000,0.000000,0.000000,0.006064,0.064118,0.055231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7163
0.000000,0.000000,0.000000,0.000000,0.000000,0.026097,0.229032,0.612787,1.134761,1.962992,3.111303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003773,0.121601,0.425389,0.860666,0.000000,0.000000,0.000000,0.000000,0.033841,0.139584,0.256700,0.363093,0.453714,0.529164,0.591597,0.000000,0.000000,0.000000,0.000000,0.206040,0.821179,1.517209,2.225650,2.906677,3.517753,4.049799,0.000000,0.000000,0.000000,0.000000,0.197813,0.732625,1.319603,1.921729,2.508840,3.039968,3.522162,0.000000,0.000000,0.000000,0.000000,0.000000,0.037584,0.173006,0.538543,1.243595,2.282568,3.802189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011550,0.011208,0.000000,0.000000,0.000000,0.011550,0.047147,0.044716,0.000000,0.000000,0.000000,0.011208,0.044716,0.042285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.6644
0.000000,0.000000,0.000000,0.000000,0.000000,0.029073,0.255363,0.666124,1.236473,2.102085,3.406993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000388,0.039844,0.231099,0.632215,1.168273,0.000000,0.000000,0.000000,0.000000,0.041939,0.152438,0.270740,0.376767,0.466421,0.540725,0.602021,0.000000,0.000000,0.000000,0.000098,0.255736,0.887599,1.614212,2.348545,3.037907,3.647998,4.174417,0.000000,0.000000,0.000000,0.000098,0.210519,0.730180,1.338104,1.968502,2.604746,3.202564,3.748444,0.000000,0.000000,0.000000,0.000000,0.009311,0.093019,0.313394,0.893004,1.808295,3.028750,4.714992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015887,0.013649,0.000134,0.000000,0.000000,0.015887,0.076469,0.063469,0.003644,0.000000,0.000000,0.013649,0.063469,0.050469,0.003040,0.000000,0.000000,0.000134,0.003644,0.003040,0.000000,1.8770
0.000000,0.000000,0.000000,0.000000,0.000000,0.076349,0.327685,0.723933,1.265598,2.141344,3.414355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025852,0.102627,0.281598,0.675064,1.209623,0.000000,0.000000,0.000000,0.000000,0.024534,0.123521,0.238743,0.345404,0.437169,0.514045,0.577924,0.000000,0.000000,0.000000,0.000000,0.259514,1.009280,1.830877,2.574178,3.218912,3.790723,4.287371,0.000000,0.000000,0.000000,0.000000,0.215750,0.854055,1.557129,2.194497,2.755046,3.290428,3.798189,0.000000,0.000000,0.000000,0.000000,0.000000,0.016695,0.203646,0.821416,1.893150,3.340048,5.132373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009877,0.008427,0.000000,0.000000,0.000000,0.009877,0.082955,0.068326,0.000000,0.000000,0.000000,0.008427,0.068326,0.053697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9941
0.000000,0.000000,0.000000,0.000000,0.000000,0.048221,0.212034,0.556275,1.042416,1.865548,3.112964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001506,0.136441,0.536508,1.084458,0.000000,0.000000,0.000000,0.000000,0.051816,0.167130,0.286473,0.391944,0.480442,0.553435,0.613450,0.000000,0.000000,0.000000,0.000000,0.267889,0.927845,1.636503,2.316653,2.965922,3.554946,4.071966,0.000000,0.000000,0.000000,0.000000,0.228999,0.780148,1.370911,1.944885,2.509523,3.062129,3.598330,0.000000,0.000000,0.000000,0.000000,0.000000,0.031254,0.255867,0.794635,1.683160,2.909838,4.476353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022131,0.019751,0.000000,0.000000,0.000000,0.022131,0.084899,0.071216,0.000000,0.000000,0.000000,0.019751,0.071216,0.057533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9328
0.000000,0.000000,0.000000,0.000000,0.000000,0.021459,0.182618,0.548181,1.052783,1.848542,3.017868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006485,0.135518,0.455807,0.929312,0.000000,0.000000,0.000000,0.000000,0.031097,0.135016,0.251644,0.358135,0.449090,0.524945,0.587787,0.000000,0.000000,0.000000,0.000074,0.205303,0.821744,1.516878,2.208677,2.880224,3.486753,4.017191,0.000000,0.000000,0.000000,0.000074,0.154520,0.656108,1.231991,1.818256,2.401186,2.934588,3.406312,0.000000,0.000000,0.000000,0.000000,0.000000,0.018865,0.186717,0.664070,1.425859,2.457755,3.963642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010068,0.008326,0.000000,0.000000,0.000000,0.010068,0.048740,0.035957,0.000000,0.000000,0.000000,0.008326,0.035957,0.023173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8839
0.000000,0.000000,0.000000,0.000000,0.000544,0.058498,0.222064,0.566406,1.079957,1.955805,3.258195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021397,0.140873,0.517618,1.051653,0.000000,0.000000,0.000000,0.000000,0.027453,0.128743,0.244636,0.351234,0.442637,0.519049,0.582455,0.000000,0.000000,0.000000,0.000000,0.229211,0.874559,1.587699,2.281218,2.933807,3.525961,4.045850,0.000000,0.000000,0.000000,0.000000,0.206590,0.754573,1.352976,1.939806,2.515403,3.079482,3.632871,0.000000,0.000000,0.000000,0.000000,0.000000,0.033950,0.218409,0.812625,1.803848,3.134963,4.787136,0.000000,0.000000,0.000019,0.000141,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,0.000000,0.000000,0.009367,0.008252,0.000000,0.000141,0.000000,0.009367,0.062125,0.055011,0.000000,0.000122,0.000000,0.008252,0.055011,0.047896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8035
0.000000,0.000000,0.000000,0.000000,0.000065,0.052522,0.238787,0.591524,1.095225,1.881036,3.013570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007954,0.131417,0.455901,0.935899,0.000000,0.000000,0.000000,0.000000,0.035818,0.142803,0.260242,0.366555,0.456938,0.532101,0.594248,0.000000,0.000000,0.000000,0.000000,0.207538,0.833963,1.532898,2.217508,2.883971,3.487225,4.015625,0.000000,0.000000,0.000000,0.000000,0.196756,0.738876,1.327349,1.905461,2.478365,3.021758,3.532238,0.000000,0.000000,0.000000,0.000000,0.000000,0.039335,0.206625,0.692554,1.554207,2.747757,4.267579,0.000000,0.000000,0.000003,0.000016,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.011058,0.010314,0.000000,0.000016,0.000000,0.011058,0.050564,0.047543,0.000000,0.000015,0.000000,0.010314,0.047543,0.044522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7824
0.000000,0.000000,0.000000,0.000000,0.000000,0.031492,0.186655,0.539680,1.061764,1.953419,3.216891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013209,0.180281,0.570470,1.102428,0.000000,0.000000,0.000000,0.000000,0.014573,0.103802,0.215944,0.322594,0.415639,0.494254,0.559953,0.000000,0.000000,0.000000,0.000000,0.165251,0.767221,1.463993,2.151881,2.808306,3.408389,3.937604,0.000000,0.000000,0.000000,0.000000,0.144528,0.650843,1.233403,1.814586,2.378765,2.914873,3.423791,0.000000,0.000000,0.000000,0.000000,0.000000,0.041782,0.273185,0.898069,1.931798,3.215371,4.833574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003968,0.003413,0.000000,0.000000,0.000000,0.003968,0.030886,0.026904,0.000000,0.000000,0.000000,0.003413,0.026904,0.022922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8536
0.000000,0.000000,0.000000,0.000000,0.000000,0.078693,0.348045,0.759825,1.340866,2.154492,3.217971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000201,0.042904,0.124018,0.250172,0.548172,1.006092,0.000000,0.000000,0.000000,0.000000,0.011701,0.097292,0.208199,0.314745,0.408177,0.487363,0.553675,0.000000,0.000000,0.000000,0.000130,0.243879,0.971037,1.784807,2.527306,3.187543,3.772064,4.277493,0.000000,0.000000,0.000000,0.000130,0.207899,0.827972,1.524278,2.160471,2.730344,3.239726,3.709699,0.000000,0.000000,0.000000,0.000000,0.000000,0.043845,0.248776,0.758130,1.576489,2.702762,4.198116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004570,0.004163,0.000000,0.000000,0.000000,0.004570,0.068751,0.057156,0.000000,0.000000,0.000000,0.004163,0.057156,0.045562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8480
0.000000,0.000000,0.000000,0.000000,0.000000,0.067207,0.287631,0.662526,1.163690,2.020342,3.311692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006074,0.058246,0.192151,0.567793,1.098566,0.000000,0.000000,0.000000,0.000000,0.020269,0.115498,0.229577,0.336284,0.428588,0.506173,0.570786,0.000000,0.000000,0.000000,0.000000,0.217994,0.928668,1.738079,2.481710,3.147021,3.736457,4.246267,0.000000,0.000000,0.000000,0.000000,0.189857,0.798729,1.492100,2.129150,2.703144,3.221518,3.719783,0.000000,0.000000,0.000000,0.000000,0.000000,0.027632,0.220999,0.723448,1.610047,2.892325,4.537937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007090,0.006362,0.000000,0.000000,0.000000,0.007090,0.056252,0.048022,0.000000,0.000000,0.000000,0.006362,0.048022,0.039791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1707
0.000000,0.000000,0.000000,0.000000,0.001545,0.093654,0.325867,0.719474,1.278155,2.222232,3.555774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020504,0.206484,0.634087,1.195867,0.000000,0.000000,0.000000,0.000000,0.057489,0.175191,0.294977,0.400086,0.487931,0.560203,0.619524,0.000000,0.000000,0.000000,0.000000,0.265062,1.012778,1.833003,2.583074,3.261161,3.853638,4.361066,0.000000,0.000000,0.000000,0.000000,0.236323,0.881794,1.585855,2.229361,2.836054,3.416380,3.984133,0.000000,0.000000,0.000000,0.000000,0.000000,0.051916,0.237045,0.775343,1.728202,3.093906,4.793152,0.000000,0.000000,0.000117,0.000479,0.000391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000117,0.000000,0.000000,0.022688,0.020519,0.000000,0.000479,0.000000,0.022688,0.086028,0.075030,0.000000,0.000391,0.000000,0.020519,0.075030,0.064031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.6818
0.000000,0.000000,0.000000,0.000000,0.000000,0.040676,0.307276,0.719421,1.230929,2.013776,3.187638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004448,0.058577,0.255418,0.644422,1.163622,0.000000,0.000000,0.000000,0.000000,0.008644,0.089667,0.198969,0.305320,0.399177,0.479029,0.546069,0.000000,0.000000,0.000000,0.002730,0.270653,0.909795,1.667697,2.433581,3.136795,3.750648,4.275380,0.000000,0.000000,0.000000,0.002730,0.247978,0.789706,1.432858,2.092054,2.703269,3.243040,3.738362,0.000000,0.000000,0.000000,0.000000,0.000000,0.036979,0.283978,0.812384,1.654645,2.835946,4.423695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003555,0.003193,0.000000,0.000000,0.000000,0.003555,0.080270,0.071658,0.000000,0.000000,0.000000,0.003193,0.071658,0.063046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8182
0.000000,0.000000,0.000000,0.000000,0.000000,0.044494,0.255348,0.636108,1.135806,1.952231,3.190151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013156,0.181509,0.581886,1.098778,0.000000,0.000000,0.000000,0.000000,0.041266,0.151401,0.269616,0.375678,0.465411,0.539808,0.601195,0.000000,0.000000,0.000000,0.000000,0.246856,0.894993,1.651646,2.414096,3.116218,3.730286,4.255904,0.000000,0.000000,0.000000,0.000000,0.221354,0.769718,1.410918,2.066724,2.677203,3.214551,3.677100,0.000000,0.000000,0.000000,0.000000,0.000000,0.038369,0.284921,0.789844,1.579393,2.680805,4.190709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016476,0.015345,0.000000,0.000000,0.000000,0.016476,0.069591,0.060923,0.000000,0.000000,0.000000,0.015345,0.060923,0.052255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8870
0.000000,0.000000,0.000000,0.000000,0.000000,0.020173,0.139033,0.457442,0.944840,1.702558,2.810414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000157,0.072259,0.374508,0.855395,0.000000,0.000000,0.000000,0.000000,0.030022,0.133191,0.249612,0.356138,0.447224,0.523242,0.586248,0.000000,0.000000,0.000000,0.000000,0.176320,0.772008,1.461242,2.123188,2.763978,3.356634,3.883285,0.000000,0.000000,0.000000,0.000000,0.152902,0.650538,1.224829,1.780096,2.328980,2.845070,3.337466,0.000000,0.000000,0.000000,0.000000,0.000000,0.031391,0.207235,0.675543,1.476460,2.615284,4.118920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008863,0.008057,0.000000,0.000000,0.000000,0.008863,0.032507,0.027311,0.000000,0.000000,0.000000,0.008057,0.027311,0.022115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8340
0.000000,0.000000,0.000000,0.000000,0.000000,0.034585,0.203339,0.564421,1.059300,1.855005,2.963208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006676,0.087483,0.391751,0.854536,0.000000,0.000000,0.000000,0.000000,0.038821,0.147589,0.265475,0.371654,0.461678,0.536415,0.598138,0.000000,0.000000,0.000000,0.000000,0.174815,0.779740,1.473330,2.179844,2.862169,3.475973,4.011258,0.000000,0.000000,0.000000,0.000000,0.150117,0.655921,1.234248,1.834103,2.429252,3.002730,3.543803,0.000000,0.000000,0.000000,0.000000,0.000000,0.019759,0.163733,0.610250,1.470592,2.685931,4.260436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010423,0.008669,0.000000,0.000000,0.000000,0.010423,0.034471,0.028783,0.000000,0.000000,0.000000,0.008669,0.028783,0.023095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9331
0.000000,0.000000,0.000000,0.000000,0.000009,0.053262,0.230190,0.562624,1.084567,1.947824,3.180425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001417,0.121305,0.455281,0.956663,0.000000,0.000000,0.000000,0.000000,0.040228,0.149791,0.267871,0.373983,0.463840,0.538380,0.599909,0.000000,0.000000,0.000000,0.000000,0.230066,0.869035,1.603844,2.315779,2.944927,3.506230,4.006666,0.000000,0.000000,0.000000,0.000000,0.189712,0.719048,1.335761,1.946297,2.527978,3.079832,3.616859,0.000000,0.000000,0.000000,0.000000,0.000000,0.019787,0.250484,0.834957,1.757975,2.976513,4.531062,0.000000,0.000000,0.000001,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.014149,0.011996,0.000000,0.000003,0.000000,0.014149,0.064124,0.052520,0.000000,0.000002,0.000000,0.011996,0.052520,0.040916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9738
0.000000,0.000000,0.000000,0.000000,0.000142,0.105300,0.336023,0.720028,1.239343,2.035669,3.223144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012483,0.140340,0.512923,1.043867,0.000000,0.000000,0.000000,0.000000,0.049543,0.163829,0.282964,0.388572,0.477335,0.550622,0.610924,0.000000,0.000000,0.000000,0.000000,0.248175,0.990571,1.810213,2.561642,3.241730,3.836253,4.345581,0.000000,0.000000,0.000000,0.000000,0.211042,0.845658,1.547660,2.192832,2.800887,3.371162,3.883344,0.000000,0.000000,0.000000,0.000000,0.000000,0.025289,0.217687,0.739323,1.625017,2.884511,4.482909,0.000000,0.000000,0.000011,0.000045,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.018966,0.016583,0.000000,0.000045,0.000000,0.018966,0.075933,0.063971,0.000000,0.000036,0.000000,0.016583,0.063971,0.052009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2773
0.000000,0.000000,0.000000,0.000000,0.000000,0.040699,0.221317,0.586819,1.166319,2.095195,3.401989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000109,0.051378,0.253143,0.644262,1.177643,0.000000,0.000000,0.000000,0.000000,0.029142,0.131682,0.247928,0.354481,0.445675,0.521827,0.584967,0.000000,0.000000,0.000000,0.000000,0.231219,0.875961,1.580198,2.244387,2.877998,3.461162,3.977999,0.000000,0.000000,0.000000,0.000000,0.205840,0.750908,1.339720,1.897264,2.450510,3.001885,3.533839,0.000000,0.000000,0.000000,0.000000,0.003834,0.087234,0.355412,1.004413,1.984504,3.329076,5.000502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010478,0.009630,0.000038,0.000000,0.000000,0.010478,0.064146,0.056455,0.001398,0.000000,0.000000,0.009630,0.056455,0.048764,0.001262,0.000000,0.000000,0.000038,0.001398,0.001262,0.000000,1.9544
0.000000,0.000000,0.000000,0.000000,0.000000,0.034963,0.165850,0.494179,0.987984,1.793503,3.010050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066879,0.384919,0.882978,0.000000,0.000000,0.000000,0.000000,0.036170,0.143370,0.260865,0.367162,0.457503,0.532616,0.594712,0.000000,0.000000,0.000000,0.000786,0.267432,0.930348,1.638644,2.295955,2.922734,3.499823,4.011492,0.000000,0.000000,0.000000,0.000786,0.232468,0.788928,1.379922,1.930884,2.488615,3.043362,3.567869,0.000000,0.000000,0.000000,0.000000,0.008195,0.130034,0.362041,0.873481,1.657452,2.789483,4.265414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015257,0.013822,0.000102,0.000000,0.000000,0.015257,0.083979,0.072107,0.003390,0.000000,0.000000,0.013822,0.072107,0.060235,0.003061,0.000000,0.000000,0.000102,0.003390,0.003061,0.000000,1.8328
0.000000,0.000000,0.000000,0.000000,0.000000,0.043453,0.251338,0.632085,1.184025,2.067579,3.373355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022646,0.171261,0.556433,1.089102,0.000000,0.000000,0.000000,0.000000,0.044417,0.156213,0.274812,0.380710,0.470072,0.544039,0.605005,0.000000,0.000000,0.000000,0.000000,0.223353,0.863854,1.590293,2.306585,2.982547,3.586831,4.111930,0.000000,0.000000,0.000000,0.000000,0.191319,0.727265,1.336903,1.954122,2.585790,3.181720,3.720035,0.000000,0.000000,0.000000,0.000000,0.004778,0.078304,0.306062,0.898957,1.870294,3.198068,4.922924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015254,0.012560,0.000072,0.000000,0.000000,0.015254,0.058567,0.049497,0.001587,0.000000,0.000000,0.012560,0.049497,0.040427,0.001294,0.000000,0.000000,0.000072,0.001587,0.001294,0.000000,1.7881
0.000000,0.000000,0.000000,0.000000,0.000421,0.107274,0.361819,0.764637,1.314111,2.146028,3.333444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006352,0.124888,0.449002,0.936484,0.000000,0.000000,0.000000,0.000000,0.027788,0.129331,0.245296,0.351887,0.443247,0.519608,0.582960,0.000000,0.000000,0.000000,0.000000,0.239651,0.957326,1.767508,2.538793,3.238275,3.844876,4.361372,0.000000,0.000000,0.000000,0.000000,0.220314,0.843655,1.540039,2.204616,2.818398,3.386994,3.901414,0.000000,0.000000,0.000000,0.000000,0.000000,0.031092,0.199318,0.659020,1.468663,2.694053,4.331032,0.000000,0.000000,0.000018,0.000101,0.000088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.010701,0.010121,0.000000,0.000101,0.000000,0.010701,0.063744,0.057358,0.000000,0.000088,0.000000,0.010121,0.057358,0.050973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0090
0.000000,0.000000,0.000000,0.000000,0.000000,0.026950,0.167308,0.508945,0.987042,1.831587,3.130502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012227,0.222610,0.658171,1.213770,0.000000,0.000000,0.000000,0.000000,0.028810,0.131109,0.247287,0.353850,0.445084,0.521287,0.584480,0.000000,0.000000,0.000000,0.000000,0.223083,0.857871,1.558918,2.229170,2.868647,3.455823,3.975344,0.000000,0.000000,0.000000,0.000000,0.189174,0.718175,1.302094,1.865957,2.428344,2.987097,3.517663,0.000000,0.000000,0.000000,0.000000,0.000000,0.051696,0.351872,1.063706,2.050534,3.261758,4.814243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009695,0.007874,0.000000,0.000000,0.000000,0.009695,0.058770,0.049036,0.000000,0.000000,0.000000,0.007874,0.049036,0.039302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9125
0.000000,0.000000,0.000000,0.000000,0.000889,0.086626,0.324439,0.707274,1.227376,2.044974,3.200181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002558,0.048446,0.202782,0.524288,1.007215,0.000000,0.000000,0.000000,0.000000,0.024519,0.123493,0.238712,0.345374,0.437140,0.514018,0.577900,0.000000,0.000000,0.000000,0.000000,0.225784,0.943264,1.754719,2.498048,3.151912,3.733454,4.238365,0.000000,0.000000,0.000000,0.000000,0.192317,0.804296,1.498698,2.135621,2.698818,3.225253,3.714858,0.000000,0.000000,0.000000,0.000000,0.000000,0.021785,0.229412,0.767992,1.650322,2.929506,4.613389,0.000000,0.000000,0.000036,0.000216,0.000157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,0.000000,0.000000,0.008526,0.007549,0.000000,0.000216,0.000000,0.008526,0.060623,0.050176,0.000000,0.000157,0.000000,0.007549,0.050176,0.039728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1315
0.000000,0.000000,0.000000,0.000000,0.000000,0.080585,0.334847,0.743866,1.277737,2.065474,3.188614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000056,0.088936,0.400186,0.883345,0.000000,0.000000,0.000000,0.000000,0.018418,0.111842,0.225351,0.332057,0.424598,0.502506,0.567457,0.000000,0.000000,0.000000,0.000000,0.231880,0.933791,1.763817,2.576337,3.298116,3.915320,4.435539,0.000000,0.000000,0.000000,0.000000,0.189846,0.781206,1.492919,2.199416,2.831553,3.374465,3.835496,0.000000,0.000000,0.000000,0.000000,0.001839,0.066622,0.225527,0.658694,1.446145,2.577478,4.173788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006816,0.005359,0.000011,0.000000,0.000000,0.006816,0.061873,0.050272,0.000670,0.000000,0.000000,0.005359,0.050272,0.038671,0.000520,0.000000,0.000000,0.000011,0.000670,0.000520,0.000000,1.7703
0.000000,0.000000,0.000000,0.000000,0.000000,0.116718,0.428877,0.864372,1.434791,2.229687,3.388940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010111,0.118792,0.456405,0.947949,0.000000,0.000000,0.000000,0.000000,0.017623,0.110231,0.223480,0.330180,0.422825,0.500875,0.565974,0.000000,0.000000,0.000000,0.000000,0.268308,1.101894,2.033949,2.883921,3.609442,4.214312,4.715296,0.000000,0.000000,0.000000,0.000000,0.223798,0.945540,1.758985,2.503064,3.139235,3.689806,4.176109,0.000000,0.000000,0.000000,0.000000,0.000000,0.010198,0.185954,0.655978,1.445572,2.644167,4.301623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007048,0.006096,0.000000,0.000000,0.000000,0.007048,0.089288,0.074375,0.000000,0.000000,0.000000,0.006096,0.074375,0.059462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2826
