holoCaM-CaMKII.loop2.water2.frame355	8 2.0202038717243074	1.8246
holoCaM-CaMKII.loop2.water2.frame356	7 2.1683574165179706	1.8406
holoCaM-CaMKII.loop2.water2.frame357	8 2.0477880977659577	1.9834
holoCaM-CaMKII.loop2.water2.frame359	7 2.1099756129824656	1.8593
holoCaM-CaMKII.loop2.water2.frame35	7 2.1254456718724573	1.9266
holoCaM-CaMKII.loop2.water2.frame360	7 2.125929954035124	1.9123
holoCaM-CaMKII.loop2.water2.frame363	7 2.1654917022848097	1.8277
holoCaM-CaMKII.loop2.water2.frame365	7 2.1798875140768397	2.0026
holoCaM-CaMKII.loop2.water2.frame366	7 2.2041277501217893	1.8473
holoCaM-CaMKII.loop2.water2.frame368	8 1.9781098335672145	1.9260
holoCaM-CaMKII.loop2.water2.frame369	7 2.248749687233157	1.8653
holoCaM-CaMKII.loop2.water2.frame36	7 2.3069344527840263	1.8519
holoCaM-CaMKII.loop2.water2.frame370	8 2.1275222245844114	1.8858
holoCaM-CaMKII.loop2.water2.frame371	8 2.1289319047816133	1.8987
holoCaM-CaMKII.loop2.water2.frame373	7 2.090321730359238	1.9416
holoCaM-CaMKII.loop2.water2.frame377	8 2.1814224268038283	1.9849
holoCaM-CaMKII.loop2.water2.frame378	7 2.1588168818673714	1.8248
holoCaM-CaMKII.loop2.water2.frame379	7 1.9719231817056215	1.9616
holoCaM-CaMKII.loop2.water2.frame37	7 2.0439855356174097	1.7984
holoCaM-CaMKII.loop2.water2.frame380	7 2.1234339214706517	1.8706
holoCaM-CaMKII.loop2.water2.frame381	8 1.8803892855691657	1.9180
holoCaM-CaMKII.loop2.water2.frame383	8 2.1130789304757838	1.9272
holoCaM-CaMKII.loop2.water2.frame385	8 2.091994115039507	1.9489
holoCaM-CaMKII.loop2.water2.frame386	8 2.0130537355520537	2.0175
holoCaM-CaMKII.loop2.water2.frame387	8 2.027413483177352	2.0021
holoCaM-CaMKII.loop2.water2.frame389	6 2.1122367643800177	1.9837
holoCaM-CaMKII.loop2.water2.frame38	7 2.1268379707889844	1.9459
holoCaM-CaMKII.loop2.water2.frame390	7 2.124438959192317	1.9825
holoCaM-CaMKII.loop2.water2.frame391	7 2.1444736008836554	1.8319
holoCaM-CaMKII.loop2.water2.frame392	7 2.061524496166878	1.8517
holoCaM-CaMKII.loop2.water2.frame394	7 1.9976582536247474	1.9077
holoCaM-CaMKII.loop2.water2.frame396	7 2.062508828555755	1.8882
holoCaM-CaMKII.loop2.water2.frame398	7 2.066483010159747	1.9116
holoCaM-CaMKII.loop2.water2.frame399	7 2.088384244900349	1.7960
holoCaM-CaMKII.loop2.water2.frame3	7 2.253752403108096	2.0009
holoCaM-CaMKII.loop2.water2.frame401	8 1.9788185811031072	2.0262
holoCaM-CaMKII.loop2.water2.frame402	7 2.074555578248897	1.9748
holoCaM-CaMKII.loop2.water2.frame405	7 2.1809460162160392	1.9359
holoCaM-CaMKII.loop2.water2.frame406	7 1.908114649881888	1.8894
holoCaM-CaMKII.loop2.water2.frame409	7 2.1327070509669444	1.9953
holoCaM-CaMKII.loop2.water2.frame40	7 2.0227583545065495	1.9472
holoCaM-CaMKII.loop2.water2.frame410	8 2.0697852698275407	2.1003
holoCaM-CaMKII.loop2.water2.frame411	7 2.2753166157691465	1.8261
holoCaM-CaMKII.loop2.water2.frame412	7 1.8389908277542562	2.0233
holoCaM-CaMKII.loop2.water2.frame413	7 2.2049711957827016	1.9441
holoCaM-CaMKII.loop2.water2.frame414	8 2.0466937638726916	2.1220
holoCaM-CaMKII.loop2.water2.frame415	7 1.9886044548596393	1.9280
holoCaM-CaMKII.loop2.water2.frame416	6 1.9642382916362127	1.9775
holoCaM-CaMKII.loop2.water2.frame417	7 2.2443744816478297	2.3091
holoCaM-CaMKII.loop2.water2.frame418	7 2.0991876205835327	1.8875
holoCaM-CaMKII.loop2.water2.frame419	7 2.191107117737327	1.8812
holoCaM-CaMKII.loop2.water2.frame41	7 2.1711342309757296	1.8050
holoCaM-CaMKII.loop2.water2.frame420	7 2.1965745006301107	1.9620
holoCaM-CaMKII.loop2.water2.frame421	7 2.146990904019397	1.8637
holoCaM-CaMKII.loop2.water2.frame422	7 1.9144572753658222	1.9804
holoCaM-CaMKII.loop2.water2.frame423	7 1.980826472019704	2.0086
holoCaM-CaMKII.loop2.water2.frame424	8 1.9258675719467333	1.9264
holoCaM-CaMKII.loop2.water2.frame425	8 2.051195749474847	1.9320
holoCaM-CaMKII.loop2.water2.frame426	7 1.9913827463557663	1.8384
holoCaM-CaMKII.loop2.water2.frame427	7 2.126701198674231	1.9536
holoCaM-CaMKII.loop2.water2.frame428	7 2.280182593990347	1.8727
holoCaM-CaMKII.loop2.water2.frame429	7 2.1363127019313355	1.8350
holoCaM-CaMKII.loop2.water2.frame42	7 2.1043474630773695	1.8488
holoCaM-CaMKII.loop2.water2.frame430	7 2.129958381544353	1.8124
holoCaM-CaMKII.loop2.water2.frame431	8 1.9594259193321406	1.9773
holoCaM-CaMKII.loop2.water2.frame432	7 2.127545368370184	1.9042
holoCaM-CaMKII.loop2.water2.frame433	8 1.9851143286208381	2.0101
holoCaM-CaMKII.loop2.water2.frame434	8 2.013802166622326	1.9376
holoCaM-CaMKII.loop2.water2.frame435	7 2.167705828675802	1.9058
holoCaM-CaMKII.loop2.water2.frame437	8 1.9960039401958545	2.0321
holoCaM-CaMKII.loop2.water2.frame438	8 2.121908337308019	2.0071
holoCaM-CaMKII.loop2.water2.frame43	7 2.1825666572625693	1.9231
holoCaM-CaMKII.loop2.water2.frame440	7 2.272826233991943	1.8645
holoCaM-CaMKII.loop2.water2.frame441	7 2.1094752340571836	1.8888
holoCaM-CaMKII.loop2.water2.frame442	7 2.272374915559356	1.8550
holoCaM-CaMKII.loop2.water2.frame444	7 2.146379881474215	1.8701
holoCaM-CaMKII.loop2.water2.frame445	8 2.0942560762410234	2.0187
holoCaM-CaMKII.loop2.water2.frame446	7 2.158200753742698	1.9226
holoCaM-CaMKII.loop2.water2.frame447	7 2.3419549081364783	1.9211
holoCaM-CaMKII.loop2.water2.frame448	7 2.26059011013004	1.8992
holoCaM-CaMKII.loop2.water2.frame44	8 2.0824750191128842	1.9841
holoCaM-CaMKII.loop2.water2.frame450	7 2.238556863973675	1.8734
holoCaM-CaMKII.loop2.water2.frame451	8 2.1903393241475744	1.9783
holoCaM-CaMKII.loop2.water2.frame452	7 2.1527932112019306	1.8680
holoCaM-CaMKII.loop2.water2.frame453	8 1.9558479721253177	2.0741
holoCaM-CaMKII.loop2.water2.frame454	8 2.0947142333367283	2.0142
holoCaM-CaMKII.loop2.water2.frame455	7 2.3182266738321538	1.8561
holoCaM-CaMKII.loop2.water2.frame456	7 1.9423938343010245	1.9171
holoCaM-CaMKII.loop2.water2.frame457	7 2.1749627889751086	1.8837
holoCaM-CaMKII.loop2.water2.frame458	7 2.070484355258714	1.9059
holoCaM-CaMKII.loop2.water2.frame459	7 2.22203043802663	1.8629
holoCaM-CaMKII.loop2.water2.frame460	7 2.130458788113444	1.9173
holoCaM-CaMKII.loop2.water2.frame461	8 2.004848990890204	1.9098
holoCaM-CaMKII.loop2.water2.frame463	7 2.261420086577051	1.9031
holoCaM-CaMKII.loop2.water2.frame466	7 2.171481118834629	1.9075
holoCaM-CaMKII.loop2.water2.frame467	7 1.8529085285024478	1.9523
holoCaM-CaMKII.loop2.water2.frame468	7 2.252319983703022	1.9073
holoCaM-CaMKII.loop2.water2.frame469	8 1.9419457842734562	2.1007
holoCaM-CaMKII.loop2.water2.frame46	7 2.1662637352136422	1.9587
holoCaM-CaMKII.loop2.water2.frame470	8 2.089948140809377	1.9312
holoCaM-CaMKII.loop2.water2.frame471	7 1.9489252241470456	1.9491
holoCaM-CaMKII.loop2.water2.frame472	7 2.2649389822653174	1.9204
holoCaM-CaMKII.loop2.water2.frame473	7 2.1123517996377044	1.9238
holoCaM-CaMKII.loop2.water2.frame475	8 2.0990068193292557	2.0390
holoCaM-CaMKII.loop2.water2.frame477	7 2.26277584537972	1.9621
holoCaM-CaMKII.loop2.water2.frame478	7 2.0644249888360733	1.9636
holoCaM-CaMKII.loop2.water2.frame479	7 2.2931740105911063	1.8406
holoCaM-CaMKII.loop2.water2.frame47	7 2.125336232721517	1.9912
holoCaM-CaMKII.loop2.water2.frame480	7 2.068585776596751	1.9000
holoCaM-CaMKII.loop2.water2.frame481	7 2.029162398034017	1.9758
holoCaM-CaMKII.loop2.water2.frame482	7 2.123310100885487	1.8576
holoCaM-CaMKII.loop2.water2.frame483	7 2.1356167175089293	1.9390
holoCaM-CaMKII.loop2.water2.frame484	7 2.084873470232205	1.8882
holoCaM-CaMKII.loop2.water2.frame485	7 2.0241947923946793	1.9047
holoCaM-CaMKII.loop2.water2.frame486	8 1.9870197920246924	1.9798
holoCaM-CaMKII.loop2.water2.frame487	7 2.108189103795067	1.9124
holoCaM-CaMKII.loop2.water2.frame488	7 2.0408573133014025	1.8178
holoCaM-CaMKII.loop2.water2.frame489	8 1.9166149144916078	1.9727
holoCaM-CaMKII.loop2.water2.frame48	7 2.0392105938209175	1.9460
holoCaM-CaMKII.loop2.water2.frame492	7 2.0878351072328325	1.9456
holoCaM-CaMKII.loop2.water2.frame493	7 2.1359289688289103	1.8925
holoCaM-CaMKII.loop2.water2.frame494	7 1.9140698745096474	1.9050
holoCaM-CaMKII.loop2.water2.frame496	7 2.1694024330798314	1.9433
holoCaM-CaMKII.loop2.water2.frame497	8 2.1100550657447608	1.7902
holoCaM-CaMKII.loop2.water2.frame498	8 2.0280656200076246	1.9944
holoCaM-CaMKII.loop2.water2.frame4	7 2.136264820381262	1.9376
holoCaM-CaMKII.loop2.water2.frame500	7 2.133153966564389	1.9371
holoCaM-CaMKII.loop2.water2.frame50	8 1.948175406101542	1.9643
holoCaM-CaMKII.loop2.water2.frame51	8 1.9956362665603093	1.9493
holoCaM-CaMKII.loop2.water2.frame54	8 2.02037648870659	1.8435
holoCaM-CaMKII.loop2.water2.frame55	8 2.1255739924212693	1.8256
holoCaM-CaMKII.loop2.water2.frame56	7 2.187766658002009	1.9772
holoCaM-CaMKII.loop2.water2.frame57	7 2.1958139868963555	1.9139
holoCaM-CaMKII.loop2.water2.frame58	7 2.0151016401372597	1.9031
holoCaM-CaMKII.loop2.water2.frame5	8 2.0553863121028204	1.9159
holoCaM-CaMKII.loop2.water2.frame62	7 1.9879053879984663	1.9457
holoCaM-CaMKII.loop2.water2.frame63	8 2.1191554738967375	1.9422
holoCaM-CaMKII.loop2.water2.frame64	7 2.1948371203827564	1.9747
holoCaM-CaMKII.loop2.water2.frame65	8 2.088334684570451	1.9546
holoCaM-CaMKII.loop2.water2.frame66	8 2.0852962353303433	1.9429
holoCaM-CaMKII.loop2.water2.frame67	8 2.035284412568018	2.0414
holoCaM-CaMKII.loop2.water2.frame68	8 1.9926618471075574	2.0478
holoCaM-CaMKII.loop2.water2.frame69	8 2.1895973258898684	1.8848
holoCaM-CaMKII.loop2.water2.frame6	7 2.255717082707494	1.9698
holoCaM-CaMKII.loop2.water2.frame71	8 2.17018257767693	1.9898
holoCaM-CaMKII.loop2.water2.frame72	7 2.167820980515478	2.0227
holoCaM-CaMKII.loop2.water2.frame73	7 2.1238688108255053	1.8166
holoCaM-CaMKII.loop2.water2.frame75	7 2.1353958726249456	1.9186
holoCaM-CaMKII.loop2.water2.frame76	7 2.106686743147036	1.8197
holoCaM-CaMKII.loop2.water2.frame77	8 2.0140607575541	2.0320
holoCaM-CaMKII.loop2.water2.frame78	7 2.070258106737616	1.8875
holoCaM-CaMKII.loop2.water2.frame79	7 2.167361594132257	1.8391
holoCaM-CaMKII.loop2.water2.frame7	7 2.005624413229857	1.9319
holoCaM-CaMKII.loop2.water2.frame80	7 2.164636626881903	1.9111
holoCaM-CaMKII.loop2.water2.frame82	8 1.974222991872499	1.9206
holoCaM-CaMKII.loop2.water2.frame83	8 2.1743927820204636	1.9112
holoCaM-CaMKII.loop2.water2.frame84	7 2.0151867295230357	2.0490
holoCaM-CaMKII.loop2.water2.frame85	8 1.9953085830434647	1.9471
holoCaM-CaMKII.loop2.water2.frame86	7 2.1078689503929344	1.9230
holoCaM-CaMKII.loop2.water2.frame88	8 2.0794246401345036	2.0241
holoCaM-CaMKII.loop2.water2.frame89	7 2.358987061844173	1.9502
holoCaM-CaMKII.loop2.water2.frame90	7 2.0363002111367345	1.8161
holoCaM-CaMKII.loop2.water2.frame91	7 2.0317677780232355	1.8608
holoCaM-CaMKII.loop2.water2.frame92	7 2.238354225891824	2.0265
holoCaM-CaMKII.loop2.water2.frame93	7 2.1294506274041827	1.9130
holoCaM-CaMKII.loop2.water2.frame94	8 2.067140748879325	1.9478
holoCaM-CaMKII.loop2.water2.frame96	8 2.05681722172839	1.9877
holoCaM-CaMKII.loop2.water2.frame99	7 2.1473513847879953	1.8854
holoCaM-CaMKII.loop2.water2.frame9	8 1.9758711752277602	1.9753
holoCaM-CaMKII.loop3.water1.frame12	6 1.87999790414485	1.9445
holoCaM-CaMKII.loop3.water1.frame134	7 1.9136438804106015	2.0343
holoCaM-CaMKII.loop3.water1.frame201	8 1.9899662841955812	1.9909
holoCaM-CaMKII.loop3.water1.frame203	8 1.6844291919932064	2.0564
holoCaM-CaMKII.loop3.water1.frame241	8 1.9834756649498406	1.9808
holoCaM-CaMKII.loop3.water1.frame242	8 1.6667530154739392	2.0048
holoCaM-CaMKII.loop3.water1.frame243	8 2.0296396874574776	1.9167
holoCaM-CaMKII.loop3.water1.frame245	8 2.0649780051965565	1.9401
holoCaM-CaMKII.loop3.water1.frame246	8 1.968199631737011	1.9853
holoCaM-CaMKII.loop3.water1.frame247	7 1.8034079146460296	1.9493
holoCaM-CaMKII.loop3.water1.frame254	8 1.7533498505051468	2.0846
holoCaM-CaMKII.loop3.water1.frame255	7 1.9543859770286756	1.9711
holoCaM-CaMKII.loop3.water1.frame256	8 2.0852467566767925	1.8990
holoCaM-CaMKII.loop3.water1.frame257	8 1.5011366754009117	2.0458
holoCaM-CaMKII.loop3.water1.frame265	8 1.8863158079297941	2.0332
holoCaM-CaMKII.loop3.water1.frame266	8 1.7277707497436452	2.0615
holoCaM-CaMKII.loop3.water1.frame267	6 1.918702628094881	1.9634
holoCaM-CaMKII.loop3.water1.frame282	7 1.6169616031534693	1.9637
holoCaM-CaMKII.loop3.water1.frame285	8 1.331312642209929	2.0070
holoCaM-CaMKII.loop3.water1.frame311	7 1.776883445601164	1.8240
holoCaM-CaMKII.loop3.water1.frame313	7 1.5306764885275017	1.9692
holoCaM-CaMKII.loop3.water1.frame314	7 1.5386975956118363	1.9026
holoCaM-CaMKII.loop3.water1.frame315	7 1.2867712384500654	1.9340
holoCaM-CaMKII.loop3.water1.frame316	7 1.4064134812261682	1.9841
holoCaM-CaMKII.loop3.water1.frame318	7 1.7280160787091052	1.8979
holoCaM-CaMKII.loop3.water1.frame330	8 1.8993636543678563	2.0586
holoCaM-CaMKII.loop3.water1.frame332	7 1.5883194762806316	1.9374
holoCaM-CaMKII.loop3.water1.frame336	7 1.6300062013287109	1.9486
holoCaM-CaMKII.loop3.water1.frame348	8 2.0457570084996126	1.8696
holoCaM-CaMKII.loop3.water1.frame349	8 1.7901410960787811	2.0971
holoCaM-CaMKII.loop3.water1.frame350	8 1.4391138957411729	1.9554
holoCaM-CaMKII.loop3.water1.frame369	8 1.8599552706582474	1.8823
holoCaM-CaMKII.loop3.water1.frame372	8 1.7516590143315762	2.0022
holoCaM-CaMKII.loop3.water1.frame373	8 1.8701688100746583	2.0755
holoCaM-CaMKII.loop3.water1.frame375	7 1.6768429876098676	2.0269
holoCaM-CaMKII.loop3.water1.frame377	8 1.8776536031171351	2.0247
holoCaM-CaMKII.loop3.water1.frame378	7 1.8303503622613406	1.9361
holoCaM-CaMKII.loop3.water1.frame379	8 1.665624250591115	1.9045
holoCaM-CaMKII.loop3.water1.frame380	8 1.7851331537354764	1.9110
holoCaM-CaMKII.loop3.water1.frame382	8 1.9624049957322252	1.9153
holoCaM-CaMKII.loop3.water1.frame384	8 1.6193735815853327	1.8655
holoCaM-CaMKII.loop3.water1.frame387	7 1.734151647786323	1.9339
holoCaM-CaMKII.loop3.water1.frame388	8 1.9635096403795842	1.9685
holoCaM-CaMKII.loop3.water1.frame392	7 1.7891587783993377	2.0245
holoCaM-CaMKII.loop3.water1.frame393	8 1.7862208044839096	2.0796
holoCaM-CaMKII.loop3.water1.frame394	8 1.9759553695233445	1.9857
holoCaM-CaMKII.loop3.water1.frame397	8 1.8206698864874198	2.0856
holoCaM-CaMKII.loop3.water1.frame398	7 1.7313541373320587	2.0127
holoCaM-CaMKII.loop3.water1.frame399	8 1.5867992149985461	2.1341
holoCaM-CaMKII.loop3.water1.frame401	8 1.8546583627322324	2.0832
holoCaM-CaMKII.loop3.water1.frame402	8 1.8872371938931836	1.9865
holoCaM-CaMKII.loop3.water1.frame404	8 1.3977323556303896	2.0093
holoCaM-CaMKII.loop3.water1.frame406	8 1.8353819156633782	1.9693
holoCaM-CaMKII.loop3.water1.frame407	8 1.78995304124453	2.0963
holoCaM-CaMKII.loop3.water1.frame408	7 1.7598282866658486	1.9461
holoCaM-CaMKII.loop3.water1.frame409	8 1.7675256675732853	1.9852
holoCaM-CaMKII.loop3.water1.frame410	8 2.148234885318473	1.8155
holoCaM-CaMKII.loop3.water1.frame411	8 1.8549905731179075	1.9578
holoCaM-CaMKII.loop3.water1.frame412	8 1.7896223322316849	2.0206
holoCaM-CaMKII.loop3.water1.frame413	8 1.705040566956327	2.0338
holoCaM-CaMKII.loop3.water1.frame414	8 1.690126806914675	2.0037
holoCaM-CaMKII.loop3.water1.frame415	8 2.089562969523599	1.9216
holoCaM-CaMKII.loop3.water1.frame416	7 1.7440471383911282	1.8811
holoCaM-CaMKII.loop3.water1.frame417	7 1.9008033017205037	1.9440
holoCaM-CaMKII.loop3.water1.frame418	8 1.9131281429343214	2.0801
holoCaM-CaMKII.loop3.water1.frame419	8 1.6730784042812366	2.0264
holoCaM-CaMKII.loop3.water1.frame420	7 1.69428231687994	1.9792
holoCaM-CaMKII.loop3.water1.frame421	8 1.755720387184977	1.9749
holoCaM-CaMKII.loop3.water1.frame425	8 1.8712075514863908	2.0255
holoCaM-CaMKII.loop3.water1.frame426	8 1.8466829667966567	2.0151
holoCaM-CaMKII.loop3.water1.frame429	8 1.7699253774297887	2.0808
holoCaM-CaMKII.loop3.water1.frame431	8 1.9584300658963696	2.0715
holoCaM-CaMKII.loop3.water1.frame432	8 1.8324856091155666	1.9238
holoCaM-CaMKII.loop3.water1.frame433	8 1.8556410179234826	2.0303
holoCaM-CaMKII.loop3.water1.frame434	8 1.9248900333694559	2.0323
holoCaM-CaMKII.loop3.water1.frame435	8 1.8118165610595087	1.9627
holoCaM-CaMKII.loop3.water1.frame436	8 1.9774901161273524	1.9938
holoCaM-CaMKII.loop3.water1.frame438	8 1.9990648275399556	1.9621
holoCaM-CaMKII.loop3.water1.frame439	8 1.9255557259913227	1.9725
holoCaM-CaMKII.loop3.water1.frame440	7 1.8477825241470804	1.9960
holoCaM-CaMKII.loop3.water1.frame441	7 1.9059412927237833	1.9506
holoCaM-CaMKII.loop3.water1.frame447	7 1.653600330072173	1.9776
holoCaM-CaMKII.loop3.water1.frame448	8 1.9860518481196574	2.0772
holoCaM-CaMKII.loop3.water1.frame452	8 1.7888636222336218	2.0243
holoCaM-CaMKII.loop3.water1.frame453	8 1.921242329324198	1.9733
holoCaM-CaMKII.loop3.water1.frame454	8 1.9694924692256088	2.1361
holoCaM-CaMKII.loop3.water1.frame455	8 1.7141129100721646	2.0141
holoCaM-CaMKII.loop3.water1.frame456	8 2.0090298672359066	1.9133
holoCaM-CaMKII.loop3.water1.frame457	8 1.9236370616554899	1.9704
holoCaM-CaMKII.loop3.water1.frame461	8 1.920884389983072	2.0134
holoCaM-CaMKII.loop3.water1.frame462	8 1.817348624226509	1.9608
holoCaM-CaMKII.loop3.water1.frame463	8 1.928834250422393	1.8843
holoCaM-CaMKII.loop3.water1.frame467	8 1.7269478836865608	1.9034
holoCaM-CaMKII.loop3.water1.frame474	7 1.611401700133631	1.8810
holoCaM-CaMKII.loop3.water1.frame476	8 1.7542778188398196	1.8906
holoCaM-CaMKII.loop3.water1.frame478	8 1.6238552533946202	1.9688
holoCaM-CaMKII.loop3.water1.frame480	8 1.4190297819355104	1.9914
holoCaM-CaMKII.loop3.water1.frame483	7 1.4978877591047857	2.0082
holoCaM-CaMKII.loop3.water1.frame484	8 1.3501072090192092	2.0684
holoCaM-CaMKII.loop3.water1.frame492	7 1.6687834102008687	2.0179
holoCaM-CaMKII.loop3.water1.frame495	7 1.7143303020488858	1.8279
holoCaM-CaMKII.loop3.water1.frame496	8 1.678334122348323	2.0113
holoCaM-CaMKII.loop3.water1.frame499	8 1.5430603726052272	2.0559
holoCaM-CaMKII.loop3.water1.frame94	8 1.466243490880625	1.9854
holoCaM-CaMKII.loop3.water1.frame96	7 1.4980332141136232	2.0293
holoCaM-CaMKII.loop3.water2.frame101	6 1.557378062575823	1.8791
holoCaM-CaMKII.loop3.water2.frame102	6 1.6918128079410035	1.8967
holoCaM-CaMKII.loop3.water2.frame104	6 1.4862351937651452	1.9353
holoCaM-CaMKII.loop3.water2.frame105	7 1.739067419351887	2.0125
holoCaM-CaMKII.loop3.water2.frame107	6 1.2862998372279866	1.9310
holoCaM-CaMKII.loop3.water2.frame108	6 1.7481696933525048	1.9173
holoCaM-CaMKII.loop3.water2.frame109	7 1.9309532536650111	2.0262
holoCaM-CaMKII.loop3.water2.frame10	6 1.824695442651516	1.9404
holoCaM-CaMKII.loop3.water2.frame110	6 1.8996193141931441	1.9800
holoCaM-CaMKII.loop3.water2.frame111	7 1.7808271732459588	1.9805
holoCaM-CaMKII.loop3.water2.frame112	7 1.823488370770005	2.0648
holoCaM-CaMKII.loop3.water2.frame113	7 1.9784633306336765	2.0158
holoCaM-CaMKII.loop3.water2.frame114	7 1.861426499359381	1.9145
holoCaM-CaMKII.loop3.water2.frame115	7 1.9201768198402016	2.0807
holoCaM-CaMKII.loop3.water2.frame117	6 1.7530222174263286	2.0151
holoCaM-CaMKII.loop3.water2.frame119	7 1.8164609195719157	1.9608
holoCaM-CaMKII.loop3.water2.frame11	6 1.625958109004222	1.8817
holoCaM-CaMKII.loop3.water2.frame120	7 1.959826254463456	1.9006
holoCaM-CaMKII.loop3.water2.frame121	7 1.972517497682625	2.0383
holoCaM-CaMKII.loop3.water2.frame122	6 1.8934152145072025	1.9611
holoCaM-CaMKII.loop3.water2.frame123	7 1.9383691823973501	2.0271
holoCaM-CaMKII.loop3.water2.frame124	7 1.9801551396704689	1.9727
holoCaM-CaMKII.loop3.water2.frame125	7 1.637592682246969	2.0260
holoCaM-CaMKII.loop3.water2.frame128	7 1.9932146661070382	2.1026
holoCaM-CaMKII.loop3.water2.frame129	7 1.851996202721313	2.0768
holoCaM-CaMKII.loop3.water2.frame131	7 2.0422756546923515	1.9253
holoCaM-CaMKII.loop3.water2.frame132	7 1.881487034193705	1.9937
holoCaM-CaMKII.loop3.water2.frame133	6 1.9188709667977863	1.8440
holoCaM-CaMKII.loop3.water2.frame135	6 2.0368875487550535	1.8463
holoCaM-CaMKII.loop3.water2.frame136	7 1.8278257493729935	2.0165
holoCaM-CaMKII.loop3.water2.frame137	6 1.9567920905851564	1.8742
holoCaM-CaMKII.loop3.water2.frame138	7 1.8767193898510521	2.0553
holoCaM-CaMKII.loop3.water2.frame139	5 1.8582631588053091	1.9230
holoCaM-CaMKII.loop3.water2.frame13	6 1.7176997472682398	1.8944
holoCaM-CaMKII.loop3.water2.frame140	6 1.8731442976916661	1.9823
holoCaM-CaMKII.loop3.water2.frame141	6 2.2162737583079903	1.9413
holoCaM-CaMKII.loop3.water2.frame142	7 1.9944809365872056	1.9648
holoCaM-CaMKII.loop3.water2.frame143	7 1.8375040073123015	1.8864
holoCaM-CaMKII.loop3.water2.frame144	7 1.8935849388569463	1.9618
holoCaM-CaMKII.loop3.water2.frame145	6 2.1608829726371477	2.0419
holoCaM-CaMKII.loop3.water2.frame146	7 1.6278262563228614	1.9770
holoCaM-CaMKII.loop3.water2.frame147	6 2.051218073935187	1.9959
holoCaM-CaMKII.loop3.water2.frame148	7 1.919877303629678	2.1391
holoCaM-CaMKII.loop3.water2.frame14	6 1.8060703595243988	1.8566
holoCaM-CaMKII.loop3.water2.frame150	7 1.734720297387197	2.0271
holoCaM-CaMKII.loop3.water2.frame151	7 1.8508146354145127	2.0438
holoCaM-CaMKII.loop3.water2.frame152	7 1.9554408826166227	1.9858
holoCaM-CaMKII.loop3.water2.frame153	6 1.920605292886286	1.9504
holoCaM-CaMKII.loop3.water2.frame154	7 1.7080649638705403	2.0138
holoCaM-CaMKII.loop3.water2.frame155	7 1.914968336710501	1.9438
holoCaM-CaMKII.loop3.water2.frame156	7 1.879705706620027	1.9702
holoCaM-CaMKII.loop3.water2.frame157	7 1.908317521750952	1.9818
holoCaM-CaMKII.loop3.water2.frame159	7 1.95067217946816	1.9730
holoCaM-CaMKII.loop3.water2.frame15	6 1.6184561691958816	1.8114
holoCaM-CaMKII.loop3.water2.frame160	7 2.1034223064073436	2.0651
holoCaM-CaMKII.loop3.water2.frame161	7 1.783824288841309	2.0625
holoCaM-CaMKII.loop3.water2.frame162	6 2.301161528175618	1.9729
holoCaM-CaMKII.loop3.water2.frame163	7 1.6922242250764568	1.9675
holoCaM-CaMKII.loop3.water2.frame165	7 1.837836484693938	1.9375
holoCaM-CaMKII.loop3.water2.frame166	7 1.9999886805471485	1.9021
holoCaM-CaMKII.loop3.water2.frame167	6 2.0222073181140505	2.0037
holoCaM-CaMKII.loop3.water2.frame168	6 1.9639101077881054	1.9548
holoCaM-CaMKII.loop3.water2.frame169	6 2.0119240824350255	2.0054
holoCaM-CaMKII.loop3.water2.frame170	7 1.8377829187529278	1.8897
holoCaM-CaMKII.loop3.water2.frame171	7 1.6739620695605417	2.0671
holoCaM-CaMKII.loop3.water2.frame172	7 2.0636265870182164	1.9964
holoCaM-CaMKII.loop3.water2.frame173	6 2.07564418290058	1.9723
holoCaM-CaMKII.loop3.water2.frame174	6 1.9419283047924603	1.9441
holoCaM-CaMKII.loop3.water2.frame175	7 1.745131776806185	2.0277
holoCaM-CaMKII.loop3.water2.frame176	7 1.7288509430334598	2.2459
holoCaM-CaMKII.loop3.water2.frame177	6 1.8889500586840435	2.0630
holoCaM-CaMKII.loop3.water2.frame178	6 1.949739691862509	1.9568
holoCaM-CaMKII.loop3.water2.frame17	6 1.5386005175141668	1.8757
holoCaM-CaMKII.loop3.water2.frame180	7 1.7102342283566478	2.0684
holoCaM-CaMKII.loop3.water2.frame181	7 1.6793102021936965	1.8619
holoCaM-CaMKII.loop3.water2.frame182	7 1.6237650880847938	1.9065
holoCaM-CaMKII.loop3.water2.frame183	7 1.98905726918431	2.0637
holoCaM-CaMKII.loop3.water2.frame184	7 1.6672826259956683	2.0047
holoCaM-CaMKII.loop3.water2.frame185	7 1.9713030036464403	2.0757
holoCaM-CaMKII.loop3.water2.frame186	7 2.115746603734704	2.1430
holoCaM-CaMKII.loop3.water2.frame187	6 1.9638357522478513	1.9997
holoCaM-CaMKII.loop3.water2.frame189	6 2.0593407544733457	2.0123
holoCaM-CaMKII.loop3.water2.frame18	6 1.698823590870617	1.9903
holoCaM-CaMKII.loop3.water2.frame190	7 1.9761448381412565	2.0010
holoCaM-CaMKII.loop3.water2.frame192	6 2.0391690871649395	1.9077
holoCaM-CaMKII.loop3.water2.frame194	6 2.1511723801938505	2.0214
holoCaM-CaMKII.loop3.water2.frame199	6 1.842972680374511	1.9261
