apoCaM-CA-Ng.loop1.water2.frame1284 20 1.8842
holoCaM-CaMKII.loop4.water2.frame166 20 1.8525
holoCaM-CaMKII.loop3.water2.frame38 20 1.8674
holoCaM-CaMKII.loop1.water2.frame352 20 1.7484
apoCaM-CA-Ng.loop2.water3.frame675 20 1.8135
holoCaM-CaMKII.loop4.water2.frame28 20 1.9096
apoCaM-CA-Ng.loop2.water4.frame1432 20 2.0017
apoCaM-CA-Ng.loop1.water3.frame86 20 1.9101
holoCaM.loop1.water2.frame472 20 1.8791
apoCaM-CA-Ng.loop1.water4.frame334 20 1.8929
holoCaM.loop2.water2.frame354 20 1.8936
holoCaM-CaMKII.loop1.water2.frame492 20 1.8345
apoCaM-CA-Ng.loop1.water3.frame214 20 1.8751
holoCaM-CaMKII.loop4.water2.frame75 20 1.8677
holoCaM.loop1.water1.frame2 20 1.9910
holoCaM-CaMKII.loop2.water2.frame17 20 2.0338
holoCaM-CaMKII.loop3.water2.frame221 20 1.9384
apoCaM-CA-Ng.loop3.water5.frame482 20 1.7356
apoCaM-CA-Ng.loop3.water2.frame521 20 1.9934
holoCaM.loop3.water2.frame414 20 2.0370
holoCaM-CaMKII.loop3.water3.frame250 20 1.9356
holoCaM.loop2.water1.frame32 20 1.9802
apoCaM-CA-Ng.loop2.water5.frame409 20 1.9025
apoCaM-CA-Ng.loop1.water3.frame1164 20 1.7443
apoCaM-CA-Ng.loop3.water4.frame1011 20 1.7498
holoCaM.loop1.water2.frame223 20 1.9197
apoCaM-CA-Ng.loop2.water4.frame679 20 1.7472
apoCaM-CA-Ng.loop2.water2.frame854 20 1.9799
apoCaM-CA-Ng.loop2.water4.frame352 20 1.9063
holoCaM.loop1.water2.frame120 20 1.8115
holoCaM.loop3.water2.frame79 20 1.9833
holoCaM-CaMKII.loop2.water2.frame6 20 1.9698
holoCaM-CaMKII.loop3.water2.frame272 20 1.6248
holoCaM.loop2.water2.frame60 20 2.0137
apoCaM-CA-Ng.loop3.water6.frame449 20 2.0181
apoCaM-CA-Ng.loop4.water3.frame39 20 1.7304
apoCaM-CA-Ng.loop3.water3.frame939 20 1.8947
apoCaM-CA-Ng.loop2.water5.frame205 20 1.9949
apoCaM-CA-Ng.loop3.water3.frame850 20 1.8350
apoCaM-CA-Ng.loop3.water7.frame1095 20 1.8499
apoCaM-CA-Ng.loop2.water4.frame1490 20 1.9213
apoCaM-CA-Ng.loop2.water4.frame1152 20 1.7840
holoCaM-CaMKII.loop1.water2.frame195 20 1.9092
holoCaM.loop2.water2.frame114 20 1.8696
holoCaM.loop4.water3.frame331 20 1.6640
holoCaM.loop4.water3.frame371 20 1.5350
apoCaM-CA-Ng.loop4.water6.frame511 20 1.5777
holoCaM-CaMKII.loop1.water2.frame380 20 1.9908
apoCaM-CA-Ng.loop3.water3.frame677 20 1.9698
holoCaM-CaMKII.loop3.water2.frame295 20 1.8818
apoCaM-CA-Ng.loop4.water3.frame360 20 1.8120
holoCaM.loop4.water3.frame227 20 1.8792
apoCaM-CA-Ng.loop1.water1.frame854 20 1.9045
holoCaM-CaMKII.loop2.water2.frame258 20 1.9041
apoCaM-CA-Ng.loop1.water4.frame261 20 1.7550
apoCaM-CA-Ng.loop4.water3.frame110 20 1.8509
apoCaM-CA-Ng.loop3.water5.frame72 20 1.9280
apoCaM-CA-Ng.loop1.water3.frame1159 20 1.8242
holoCaM-CaMKII.loop4.water2.frame10 20 1.9413
holoCaM-CaMKII.loop4.water1.frame407 20 1.9312
holoCaM.loop4.water3.frame352 20 1.7239
holoCaM.loop1.water2.frame104 20 1.9371
apoCaM-CA-Ng.loop3.water6.frame57 20 1.9845
apoCaM-CA-Ng.loop3.water3.frame827 20 1.9776
holoCaM-CaMKII.loop1.water2.frame223 20 1.9567
apoCaM-CA-Ng.loop2.water4.frame1492 20 1.8826
apoCaM-CA-Ng.loop3.water7.frame1152 20 1.8329
apoCaM-CA-Ng.loop3.water3.frame661 20 1.9561
apoCaM-CA-Ng.loop1.water3.frame743 20 1.8819
apoCaM-CA-Ng.loop2.water3.frame591 20 1.8303
holoCaM.loop3.water3.frame455 20 1.9486
holoCaM.loop1.water2.frame483 20 1.9101
holoCaM-CaMKII.loop2.water2.frame459 20 1.8629
holoCaM-CaMKII.loop2.water2.frame356 20 1.8406
holoCaM.loop4.water3.frame254 20 1.8008
holoCaM.loop2.water2.frame211 20 1.9515
apoCaM-CA-Ng.loop2.water4.frame1066 20 1.9870
apoCaM-CA-Ng.loop3.water5.frame429 20 1.7883
apoCaM-CA-Ng.loop3.water4.frame1067 20 1.9954
apoCaM-CA-Ng.loop1.water6.frame670 20 1.9488
apoCaM-CA-Ng.loop2.water4.frame452 20 1.8947
